Respondent ID,Excel Row,LOHAS Segment,Propensity Score,Propensity Category,Composite Score,Actual Purchase (1-5),Patagonia Engagement (1-5),Environmental Activism (1-5),Willingness to Pay 25% (1-5),Brand Commitment (1-5),Environmental Evangelism (1-5),Price Insensitivity (1-5),Sustainability Importance (1-5),Organic Importance (1-5),Recycling Behavior (1-5),Classification Reasoning
10201810705,906,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201810000,907,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.500,1,N/A,N/A,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201809695,908,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.560,1,N/A,3,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201809257,909,LOHAS Learner,2.500,Low (Price Conscious),3.560,1,N/A,3,5,5,N/A,2,5,5,5,"Low propensity to pay premium; Never purchased for sustainability; Strong brand values alignment; High price sensitivity"
10201808678,910,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,N/A,4,1,3,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201808554,911,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.773,1,N/A,N/A,5,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201808360,912,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.720,1,N/A,3,4,1,N/A,2,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201808233,913,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201807108,914,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201690931,915,LOHAS Leaning,5.000,Very High (Premium Payer),3.682,5,N/A,N/A,4,1,N/A,1,4,5,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10201690908,916,LOHAS Learner,2.500,Low (Price Conscious),2.880,1,N/A,N/A,5,1,3,1,4,5,5,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201690852,917,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.500,1,N/A,N/A,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201690215,918,LOHAS Leaning,5.000,Very High (Premium Payer),3.600,5,N/A,N/A,4,1,3,2,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10201690170,919,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201690044,920,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201689959,921,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201689629,922,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201689481,923,LOHAS Leaning,5.000,Very High (Premium Payer),4.636,5,N/A,N/A,5,5,N/A,1,5,5,5,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10201688499,924,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.500,1,N/A,N/A,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201688243,925,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,3,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201687343,926,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.760,1,N/A,3,4,1,N/A,1,5,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201687322,927,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,3,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201687225,928,LOHAS Leaning,5.000,Very High (Premium Payer),4.036,5,N/A,3,4,5,3,2,4,5,4,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10201685884,929,LOHAS Leaning,5.000,Very High (Premium Payer),4.360,5,N/A,N/A,5,5,3,1,5,4,5,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10201685034,930,LOHAS Leaning,5.000,Very High (Premium Payer),4.000,5,N/A,N/A,4,5,3,1,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10201684602,931,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.500,1,N/A,N/A,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201683264,932,LOHAS Leaning,5.000,Very High (Premium Payer),4.280,5,N/A,N/A,4,5,3,1,5,5,5,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10201680096,933,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.500,1,N/A,N/A,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201679855,934,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.560,1,N/A,3,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201627062,935,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.760,1,N/A,3,4,1,N/A,1,5,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201626567,936,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,3,4,1,N/A,1,4,4,5,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201588574,937,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.500,1,N/A,N/A,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201588459,938,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.500,1,N/A,N/A,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201587290,939,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,N/A,4,1,3,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201586065,940,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.560,1,N/A,3,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201585042,941,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.500,1,N/A,N/A,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201584655,942,LOHAS Leaning,5.000,Very High (Premium Payer),4.000,5,N/A,N/A,5,1,N/A,1,5,4,5,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10201584495,943,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,3,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201583903,944,LOHAS Leaning,5.000,Very High (Premium Payer),4.080,5,N/A,N/A,4,5,3,2,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10201582287,945,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.560,1,N/A,3,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201582281,946,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,N/A,4,1,3,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201581564,947,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.720,1,N/A,3,4,1,N/A,2,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201578148,948,LOHAS Leaning,5.000,Very High (Premium Payer),3.536,5,N/A,3,4,1,3,2,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10201573268,949,LOHAS Leaning,5.000,Very High (Premium Payer),4.136,5,N/A,N/A,4,5,N/A,1,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10199633788,950,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10199632855,951,LOHAS Learner,2.500,Low (Price Conscious),3.455,1,N/A,N/A,4,5,N/A,2,5,5,5,"Low propensity to pay premium; Never purchased for sustainability; Strong brand values alignment; High price sensitivity"
10199626026,952,LOHAS Learner,2.500,Low (Price Conscious),2.857,1,N/A,3,4,1,3,2,5,4,5,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10199625036,953,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.760,1,N/A,3,4,1,N/A,1,5,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10199624913,954,LOHAS Leaning,5.000,Very High (Premium Payer),3.800,5,N/A,N/A,4,1,3,2,5,5,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10199621863,955,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.682,1,N/A,N/A,4,1,N/A,2,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10199617734,956,LOHAS Learner,2.500,Low (Price Conscious),2.880,1,N/A,3,5,1,N/A,1,4,5,5,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10199583796,957,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.760,1,N/A,3,4,1,N/A,1,5,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10199583681,958,LOHAS Laggard,2.500,Low (Price Conscious),2.786,1,N/A,3,4,1,3,1,5,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10199579839,959,LOHAS Learner,2.500,Low (Price Conscious),2.818,1,N/A,N/A,4,1,N/A,2,5,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10199579511,960,LOHAS Leaning,5.000,Very High (Premium Payer),4.000,5,N/A,3,4,5,N/A,1,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10199578322,961,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.680,1,N/A,N/A,4,1,3,1,5,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10199559719,962,LOHAS Leaning,5.000,Very High (Premium Payer),3.720,5,N/A,N/A,4,1,3,2,5,4,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10199552757,963,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.500,1,N/A,N/A,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10199552019,964,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10199547186,965,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10199503863,966,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10199501590,967,LOHAS Leaning,5.000,Very High (Premium Payer),3.600,5,N/A,3,4,1,N/A,2,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10199501492,968,LOHAS Leaning,5.000,Very High (Premium Payer),3.600,5,N/A,3,4,1,N/A,1,4,5,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10199500445,969,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.636,1,N/A,N/A,4,1,N/A,1,5,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10199500186,970,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.560,1,N/A,3,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10199499817,971,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,3,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10199499224,972,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.750,1,N/A,3,4,1,3,2,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10199498742,973,LOHAS Leaning,5.000,Very High (Premium Payer),3.682,5,N/A,N/A,4,1,N/A,2,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10199495133,974,LOHAS Learner,2.500,Low (Price Conscious),3.120,1,N/A,3,4,5,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; Strong brand values alignment; High price sensitivity"
10199454147,975,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.727,1,N/A,N/A,4,1,N/A,1,5,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10199453239,976,LOHAS Leaning,5.000,Very High (Premium Payer),3.964,5,N/A,3,4,5,3,2,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10199453064,977,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,3,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10199452790,978,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10199451474,979,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.727,1,N/A,N/A,4,1,N/A,1,5,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10199450483,980,LOHAS Leaning,5.000,Very High (Premium Payer),3.964,5,N/A,3,4,5,3,2,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10199450454,981,LOHAS Leaning,5.000,Very High (Premium Payer),4.440,5,N/A,N/A,5,5,3,1,5,5,5,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10199289009,982,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10199264923,983,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.720,1,N/A,3,4,1,N/A,2,4,4,5,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10199264906,984,LOHAS Learner,2.500,Low (Price Conscious),2.800,1,N/A,3,4,1,N/A,2,4,5,5,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10199263663,985,LOHAS Leaning,5.000,Very High (Premium Payer),3.600,5,N/A,3,4,1,N/A,1,4,4,5,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10199263255,986,LOHAS Leaning,5.000,Very High (Premium Payer),4.455,5,N/A,N/A,4,5,N/A,1,5,5,5,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10199263216,987,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10199263119,988,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,3,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10199262190,989,LOHAS Learner,2.500,Low (Price Conscious),2.800,1,N/A,N/A,5,1,3,1,4,4,5,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10199261860,990,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,3,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10199261363,991,LOHAS Leaning,5.000,Very High (Premium Payer),3.600,5,N/A,N/A,4,1,3,1,4,5,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10199260916,992,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10199260455,993,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,3,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10199260301,994,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.682,1,N/A,N/A,5,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10199259802,995,LOHAS Learner,5.000,Very High (Premium Payer),3.464,5,N/A,3,4,1,3,1,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10199259299,996,LOHAS Learner,2.500,Low (Price Conscious),3.179,1,N/A,3,4,5,3,1,4,5,5,"Low propensity to pay premium; Never purchased for sustainability; Strong brand values alignment; High price sensitivity"
